,img,prob,label_id,label
3659,covid_memes_425.png,2.4632825e-05,752,racket
3660,covid_memes_2790.png,0.3450671,617,lab_coat
3661,covid_memes_2790.png,0.16698183,585,hair_spray
3662,covid_memes_2790.png,0.10411696,838,sunscreen
3663,covid_memes_2790.png,0.06986983,903,wig
3664,covid_memes_2790.png,0.06174703,678,neck_brace
3665,covid_memes_2434.png,0.5856331,834,suit
3666,covid_memes_2434.png,0.23030554,917,comic_book
3667,covid_memes_2434.png,0.06172716,906,Windsor_tie
3668,covid_memes_2434.png,0.022536572,865,toyshop
3669,covid_memes_2434.png,0.021285148,220,Sussex_spaniel
3670,covid_memes_5623.png,0.424843,429,baseball
3671,covid_memes_5623.png,0.33064634,722,ping-pong_ball
3672,covid_memes_5623.png,0.030486649,852,tennis_ball
3673,covid_memes_5623.png,0.02438219,702,parallel_bars
3674,covid_memes_5623.png,0.014523161,678,neck_brace
3675,covid_memes_183.png,0.38718557,416,balance_beam
3676,covid_memes_183.png,0.2256285,602,horizontal_bar
3677,covid_memes_183.png,0.0633384,702,parallel_bars
3678,covid_memes_183.png,0.053713143,722,ping-pong_ball
3679,covid_memes_183.png,0.029201072,852,tennis_ball
3680,covid_memes_2806.png,0.96072406,916,web_site
3681,covid_memes_2806.png,0.0144137805,843,swing
3682,covid_memes_2806.png,0.002661471,65,sea_snake
3683,covid_memes_2806.png,0.0011562622,917,comic_book
3684,covid_memes_2806.png,0.0010168807,946,cardoon
3685,covid_memes_5089.png,0.34645203,487,cellular_telephone
3686,covid_memes_5089.png,0.17034557,917,comic_book
3687,covid_memes_5089.png,0.14828984,916,web_site
3688,covid_memes_5089.png,0.040410914,422,barbell
3689,covid_memes_5089.png,0.027799083,189,Lakeland_terrier
3690,covid_memes_2813.png,0.7836577,906,Windsor_tie
3691,covid_memes_2813.png,0.209812,834,suit
3692,covid_memes_2813.png,0.0013086284,233,Bouvier_des_Flandres
3693,covid_memes_2813.png,0.0009420816,183,Kerry_blue_terrier
3694,covid_memes_2813.png,0.00090530526,869,trench_coat
3695,covid_memes_1717.png,0.8094704,440,beer_bottle
3696,covid_memes_1717.png,0.13235594,631,lotion
3697,covid_memes_1717.png,0.028016958,845,syringe
3698,covid_memes_1717.png,0.016843835,503,cocktail_shaker
3699,covid_memes_1717.png,0.0026517815,720,pill_bottle
3700,covid_memes_2152.png,0.90137094,769,rule
3701,covid_memes_2152.png,0.055422995,808,sombrero
3702,covid_memes_2152.png,0.009730123,917,comic_book
3703,covid_memes_2152.png,0.0052593653,921,book_jacket
3704,covid_memes_2152.png,0.004844059,542,drumstick
3705,covid_memes_321.png,0.8494918,916,web_site
3706,covid_memes_321.png,0.021876559,487,cellular_telephone
3707,covid_memes_321.png,0.016978804,917,comic_book
3708,covid_memes_321.png,0.005289595,921,book_jacket
3709,covid_memes_321.png,0.0035344958,624,library
3710,covid_memes_1023.png,0.8072123,722,ping-pong_ball
3711,covid_memes_1023.png,0.05255033,768,rugby_ball
3712,covid_memes_1023.png,0.029070713,752,racket
3713,covid_memes_1023.png,0.016718347,433,bathing_cap
3714,covid_memes_1023.png,0.01290135,890,volleyball
3715,covid_memes_3337.png,0.99734855,433,bathing_cap
3716,covid_memes_3337.png,0.0013225409,837,sunglasses
3717,covid_memes_3337.png,0.00035963263,836,sunglass
3718,covid_memes_3337.png,0.0001900238,752,racket
3719,covid_memes_3337.png,6.070144e-05,638,maillot
3720,covid_memes_2573.png,0.96250474,916,web_site
3721,covid_memes_2573.png,0.0069901673,617,lab_coat
3722,covid_memes_2573.png,0.0035296937,906,Windsor_tie
3723,covid_memes_2573.png,0.003207991,917,comic_book
3724,covid_memes_2573.png,0.00203137,643,mask
3725,covid_memes_3277.png,0.8111409,827,stove
3726,covid_memes_3277.png,0.048264574,848,tape_player
3727,covid_memes_3277.png,0.019930793,482,cassette_player
3728,covid_memes_3277.png,0.014947447,606,iron
3729,covid_memes_3277.png,0.014740014,886,vending_machine
3730,covid_memes_1474.png,0.8494058,906,Windsor_tie
3731,covid_memes_1474.png,0.07807184,917,comic_book
3732,covid_memes_1474.png,0.025019456,921,book_jacket
3733,covid_memes_1474.png,0.022282306,834,suit
3734,covid_memes_1474.png,0.007917544,747,punching_bag
3735,covid_memes_1863.png,0.40907466,921,book_jacket
3736,covid_memes_1863.png,0.119614884,838,sunscreen
3737,covid_memes_1863.png,0.068180345,631,lotion
3738,covid_memes_1863.png,0.056160375,987,corn
3739,covid_memes_1863.png,0.05312735,692,packet
3740,covid_memes_2769.png,0.64678323,262,Brabancon_griffon
3741,covid_memes_2769.png,0.13054314,837,sunglasses
3742,covid_memes_2769.png,0.06374761,252,affenpinscher
3743,covid_memes_2769.png,0.03595926,154,Pekinese
3744,covid_memes_2769.png,0.030582063,836,sunglass
3745,covid_memes_4627.png,0.9988856,678,neck_brace
3746,covid_memes_4627.png,0.00019503605,570,gasmask
3747,covid_memes_4627.png,0.00014884939,400,academic_gown
3748,covid_memes_4627.png,8.437184e-05,667,mortarboard
3749,covid_memes_4627.png,6.305457e-05,617,lab_coat
3750,covid_memes_4710.png,0.3499765,808,sombrero
3751,covid_memes_4710.png,0.3199087,365,orangutan
3752,covid_memes_4710.png,0.03746316,879,umbrella
3753,covid_memes_4710.png,0.03265691,903,wig
3754,covid_memes_4710.png,0.023297558,221,Irish_water_spaniel
3755,covid_memes_736.png,0.2381129,624,library
3756,covid_memes_736.png,0.22469573,675,moving_van
3757,covid_memes_736.png,0.11957037,454,bookshop
3758,covid_memes_736.png,0.1149066,582,grocery_store
3759,covid_memes_736.png,0.09938355,415,bakery
3760,covid_memes_4733.png,0.991911,916,web_site
3761,covid_memes_4733.png,0.0021454135,480,cash_machine
3762,covid_memes_4733.png,0.0007582801,627,limousine
3763,covid_memes_4733.png,0.0005106484,851,television
3764,covid_memes_4733.png,0.00032010482,664,monitor
3765,covid_memes_3315.png,0.9961175,916,web_site
3766,covid_memes_3315.png,0.00018226284,865,toyshop
3767,covid_memes_3315.png,0.000114128765,525,dam
3768,covid_memes_3315.png,0.00010982724,972,cliff
3769,covid_memes_3315.png,8.820954e-05,465,bulletproof_vest
3770,covid_memes_5389.png,0.9139205,916,web_site
3771,covid_memes_5389.png,0.034416474,782,screen
3772,covid_memes_5389.png,0.004292476,664,monitor
3773,covid_memes_5389.png,0.0037546516,742,printer
3774,covid_memes_5389.png,0.0030641928,282,tiger_cat
3775,covid_memes_2322.png,0.9419573,678,neck_brace
3776,covid_memes_2322.png,0.042233113,400,academic_gown
3777,covid_memes_2322.png,0.006429449,834,suit
3778,covid_memes_2322.png,0.002824398,220,Sussex_spaniel
3779,covid_memes_2322.png,0.0012700098,906,Windsor_tie
3780,covid_memes_1806.png,0.99967885,793,shower_cap
3781,covid_memes_1806.png,0.000111831716,697,pajama
3782,covid_memes_1806.png,4.8423157e-05,526,desk
3783,covid_memes_1806.png,3.3518878e-05,664,monitor
3784,covid_memes_1806.png,2.2509414e-05,624,library
3785,covid_memes_956.png,0.66132677,249,malamute
3786,covid_memes_956.png,0.13682266,273,dingo
3787,covid_memes_956.png,0.104394786,227,kelpie
3788,covid_memes_956.png,0.041024216,250,Siberian_husky
3789,covid_memes_956.png,0.029163526,248,Eskimo_dog
3790,covid_memes_1036.png,0.5126806,917,comic_book
3791,covid_memes_1036.png,0.2352911,919,street_sign
3792,covid_memes_1036.png,0.073030405,498,cinema
3793,covid_memes_1036.png,0.04655577,781,scoreboard
3794,covid_memes_1036.png,0.0415931,765,rocking_chair
3795,covid_memes_2680.png,0.8938531,916,web_site
3796,covid_memes_2680.png,0.027139863,664,monitor
3797,covid_memes_2680.png,0.01147713,274,dhole
3798,covid_memes_2680.png,0.005584246,851,television
3799,covid_memes_2680.png,0.005393563,611,jigsaw_puzzle
3800,covid_memes_3158.png,0.42823705,333,hamster
3801,covid_memes_3158.png,0.14407785,283,Persian_cat
3802,covid_memes_3158.png,0.13639481,285,Egyptian_cat
3803,covid_memes_3158.png,0.0735076,281,tabby
3804,covid_memes_3158.png,0.06103673,331,hare
3805,covid_memes_2163.png,0.5781553,464,buckle
3806,covid_memes_2163.png,0.13125177,457,bow_tie
3807,covid_memes_2163.png,0.03663649,795,ski
3808,covid_memes_2163.png,0.035358794,932,pretzel
3809,covid_memes_2163.png,0.031969458,584,hair_slide
3810,covid_memes_1570.png,0.3405337,916,web_site
3811,covid_memes_1570.png,0.066368625,220,Sussex_spaniel
3812,covid_memes_1570.png,0.030280286,221,Irish_water_spaniel
3813,covid_memes_1570.png,0.02858876,160,Afghan_hound
3814,covid_memes_1570.png,0.018237418,163,bloodhound
3815,covid_memes_776.png,0.6293509,851,television
3816,covid_memes_776.png,0.3396237,424,barbershop
3817,covid_memes_776.png,0.010514214,782,screen
3818,covid_memes_776.png,0.007941913,423,barber_chair
3819,covid_memes_776.png,0.00488645,664,monitor
3820,covid_memes_2638.png,0.43846858,264,Cardigan
3821,covid_memes_2638.png,0.15716192,263,Pembroke
3822,covid_memes_2638.png,0.041353043,151,Chihuahua
3823,covid_memes_2638.png,0.040116537,219,cocker_spaniel
3824,covid_memes_2638.png,0.03742369,356,weasel
3825,covid_memes_2772.png,0.9292927,727,planetarium
3826,covid_memes_2772.png,0.042307176,916,web_site
3827,covid_memes_2772.png,0.007580146,624,library
3828,covid_memes_2772.png,0.0070632496,538,dome
3829,covid_memes_2772.png,0.004325649,698,palace
3830,covid_memes_4423.png,0.9720906,922,menu
3831,covid_memes_4423.png,0.0033466849,422,barbell
3832,covid_memes_4423.png,0.0029563878,543,dumbbell
3833,covid_memes_4423.png,0.0014684338,424,barbershop
3834,covid_memes_4423.png,0.00083312124,610,jersey
3835,covid_memes_1028.png,0.79426086,262,Brabancon_griffon
3836,covid_memes_1028.png,0.17967327,182,Border_terrier
3837,covid_memes_1028.png,0.019477151,252,affenpinscher
3838,covid_memes_1028.png,0.0036371122,196,miniature_schnauzer
3839,covid_memes_1028.png,0.001976683,187,Yorkshire_terrier
3840,covid_memes_5616.png,0.97246933,916,web_site
3841,covid_memes_5616.png,0.002117194,465,bulletproof_vest
3842,covid_memes_5616.png,0.002017549,608,jean
3843,covid_memes_5616.png,0.0011780442,917,comic_book
3844,covid_memes_5616.png,0.0011073718,627,limousine
3845,covid_memes_2977.png,0.9999738,283,Persian_cat
3846,covid_memes_2977.png,7.939839e-06,152,Japanese_spaniel
3847,covid_memes_2977.png,3.7674995e-06,284,Siamese_cat
3848,covid_memes_2977.png,1.816684e-06,281,tabby
3849,covid_memes_2977.png,1.5169151e-06,262,Brabancon_griffon
3850,covid_memes_3407.png,0.9068587,680,nipple
3851,covid_memes_3407.png,0.03976127,585,hair_spray
3852,covid_memes_3407.png,0.009675857,700,paper_towel
3853,covid_memes_3407.png,0.009390227,641,maraca
3854,covid_memes_3407.png,0.007978941,416,balance_beam
3855,covid_memes_3068.png,0.1465462,416,balance_beam
3856,covid_memes_3068.png,0.12864324,702,parallel_bars
3857,covid_memes_3068.png,0.12114819,430,basketball
3858,covid_memes_3068.png,0.08026127,395,gar
3859,covid_memes_3068.png,0.067214556,394,sturgeon
3860,covid_memes_862.png,0.99783844,285,Egyptian_cat
3861,covid_memes_862.png,0.0013282971,287,lynx
3862,covid_memes_862.png,0.0006920514,222,kuvasz
3863,covid_memes_862.png,7.192837e-05,281,tabby
3864,covid_memes_862.png,3.539265e-05,282,tiger_cat
3865,covid_memes_5414.png,0.93261176,916,web_site
3866,covid_memes_5414.png,0.054841027,480,cash_machine
3867,covid_memes_5414.png,0.0009069854,886,vending_machine
3868,covid_memes_5414.png,0.000693201,851,television
3869,covid_memes_5414.png,0.00063184625,487,cellular_telephone
3870,covid_memes_1069.png,0.9415087,903,wig
3871,covid_memes_1069.png,0.028398933,400,academic_gown
3872,covid_memes_1069.png,0.0051480155,585,hair_spray
3873,covid_memes_1069.png,0.0035546774,617,lab_coat
3874,covid_memes_1069.png,0.0016100226,683,oboe
3875,covid_memes_795.png,0.45409834,834,suit
3876,covid_memes_795.png,0.13854633,916,web_site
3877,covid_memes_795.png,0.08127176,627,limousine
3878,covid_memes_795.png,0.054012828,906,Windsor_tie
3879,covid_memes_795.png,0.051218387,590,hand-held_computer
3880,covid_memes_1703.png,0.34712407,917,comic_book
3881,covid_memes_1703.png,0.2685797,611,jigsaw_puzzle
3882,covid_memes_1703.png,0.033726655,922,menu
3883,covid_memes_1703.png,0.019340577,921,book_jacket
3884,covid_memes_1703.png,0.016654773,684,ocarina
3885,covid_memes_5530.png,0.14537776,642,marimba
3886,covid_memes_5530.png,0.14118695,646,maze
3887,covid_memes_5530.png,0.06764656,577,gong
3888,covid_memes_5530.png,0.048460938,687,organ
3889,covid_memes_5530.png,0.04611529,690,oxcart
3890,covid_memes_1489.png,0.70641756,412,ashcan
3891,covid_memes_1489.png,0.060467076,728,plastic_bag
3892,covid_memes_1489.png,0.024624811,696,paintbrush
3893,covid_memes_1489.png,0.020166738,463,bucket
3894,covid_memes_1489.png,0.015609312,747,punching_bag
3895,covid_memes_348.png,0.89575726,916,web_site
3896,covid_memes_348.png,0.025034944,917,comic_book
3897,covid_memes_348.png,0.008468154,921,book_jacket
3898,covid_memes_348.png,0.0075453883,903,wig
3899,covid_memes_348.png,0.0037916973,458,brass
3900,covid_memes_3990.png,0.81757325,509,confectionery
3901,covid_memes_3990.png,0.0863338,582,grocery_store
3902,covid_memes_3990.png,0.05534376,860,tobacco_shop
3903,covid_memes_3990.png,0.038120292,865,toyshop
3904,covid_memes_3990.png,0.00066170807,611,jigsaw_puzzle
3905,covid_memes_4704.png,0.6516577,916,web_site
3906,covid_memes_4704.png,0.099310175,617,lab_coat
3907,covid_memes_4704.png,0.023944791,851,television
3908,covid_memes_4704.png,0.0105270855,624,library
3909,covid_memes_4704.png,0.0071716974,691,oxygen_mask
3910,covid_memes_4552.png,0.07764353,812,space_shuttle
3911,covid_memes_4552.png,0.0638896,981,ballplayer
3912,covid_memes_4552.png,0.05927306,701,parachute
3913,covid_memes_4552.png,0.058498323,746,puck
3914,covid_memes_4552.png,0.043940026,417,balloon
3915,covid_memes_4253.png,0.8397108,916,web_site
3916,covid_memes_4253.png,0.013809355,433,bathing_cap
3917,covid_memes_4253.png,0.01292616,416,balance_beam
3918,covid_memes_4253.png,0.008126512,917,comic_book
3919,covid_memes_4253.png,0.00504254,589,hand_blower
3920,covid_memes_861.png,0.99990463,729,plate_rack
3921,covid_memes_861.png,2.8046932e-05,534,dishwasher
3922,covid_memes_861.png,1.9479843e-05,522,croquet_ball
3923,covid_memes_861.png,6.078111e-06,739,potter's_wheel
3924,covid_memes_861.png,4.48525e-06,495,china_cabinet
3925,covid_memes_4373.png,0.99854064,570,gasmask
3926,covid_memes_4373.png,0.0014359477,691,oxygen_mask
3927,covid_memes_4373.png,1.7279159e-05,676,muzzle
3928,covid_memes_4373.png,2.6362713e-06,643,mask
3929,covid_memes_4373.png,1.6993571e-06,678,neck_brace
3930,covid_memes_2913.png,0.99998844,487,cellular_telephone
3931,covid_memes_2913.png,3.3200868e-06,916,web_site
3932,covid_memes_2913.png,7.233229e-07,605,iPod
3933,covid_memes_2913.png,5.834287e-07,681,notebook
3934,covid_memes_2913.png,5.3287204e-07,590,hand-held_computer
3935,covid_memes_378.png,0.39311218,906,Windsor_tie
3936,covid_memes_378.png,0.3702578,834,suit
3937,covid_memes_378.png,0.16518575,451,bolo_tie
3938,covid_memes_378.png,0.012691625,457,bow_tie
3939,covid_memes_378.png,0.0061902604,400,academic_gown
3940,covid_memes_2240.png,0.19816831,439,bearskin
3941,covid_memes_2240.png,0.16029903,450,bobsled
3942,covid_memes_2240.png,0.0874709,916,web_site
3943,covid_memes_2240.png,0.07169227,568,fur_coat
3944,covid_memes_2240.png,0.0656308,917,comic_book
3945,covid_memes_1688.png,0.39368653,617,lab_coat
3946,covid_memes_1688.png,0.22483198,577,gong
3947,covid_memes_1688.png,0.112827405,860,tobacco_shop
3948,covid_memes_1688.png,0.045737453,541,drum
3949,covid_memes_1688.png,0.032814518,420,banjo
3950,covid_memes_4640.png,0.874221,458,brass
3951,covid_memes_4640.png,0.014320503,838,sunscreen
3952,covid_memes_4640.png,0.011565951,922,menu
3953,covid_memes_4640.png,0.009292966,692,packet
3954,covid_memes_4640.png,0.0070336764,631,lotion
3955,covid_memes_1675.png,0.4494517,713,photocopier
3956,covid_memes_1675.png,0.11116809,916,web_site
3957,covid_memes_1675.png,0.07084502,917,comic_book
3958,covid_memes_1675.png,0.06734521,624,library
3959,covid_memes_1675.png,0.05926672,454,bookshop
3960,covid_memes_3151.png,0.24425174,819,stage
3961,covid_memes_3151.png,0.2373106,627,limousine
3962,covid_memes_3151.png,0.15185907,630,Loafer
3963,covid_memes_3151.png,0.1076838,880,unicycle
3964,covid_memes_3151.png,0.029529767,487,cellular_telephone
3965,covid_memes_635.png,0.5595407,589,hand_blower
3966,covid_memes_635.png,0.23243277,650,microphone
3967,covid_memes_635.png,0.092522755,678,neck_brace
3968,covid_memes_635.png,0.028579509,733,pole
3969,covid_memes_635.png,0.010108896,752,racket
3970,covid_memes_4431.png,0.114258595,611,jigsaw_puzzle
3971,covid_memes_4431.png,0.10031281,998,ear
3972,covid_memes_4431.png,0.074062586,123,spiny_lobster
3973,covid_memes_4431.png,0.06669378,7,cock
3974,covid_memes_4431.png,0.047108397,887,vestment
3975,covid_memes_1076.png,0.97908026,916,web_site
3976,covid_memes_1076.png,0.0036439688,526,desk
3977,covid_memes_1076.png,0.0035351715,549,envelope
3978,covid_memes_1076.png,0.0029056268,760,refrigerator
3979,covid_memes_1076.png,0.0016340879,664,monitor
3980,covid_memes_2486.png,0.95716023,450,bobsled
3981,covid_memes_2486.png,0.027403269,518,crash_helmet
3982,covid_memes_2486.png,0.0077982317,433,bathing_cap
3983,covid_memes_2486.png,0.002564325,560,football_helmet
3984,covid_memes_2486.png,0.0009838,830,stretcher
3985,covid_memes_4252.png,0.99996924,365,orangutan
3986,covid_memes_4252.png,1.5663314e-05,366,gorilla
3987,covid_memes_4252.png,3.416046e-06,371,patas
3988,covid_memes_4252.png,2.9639975e-06,335,fox_squirrel
3989,covid_memes_4252.png,1.214623e-06,372,baboon
3990,covid_memes_5699.png,0.42764077,916,web_site
3991,covid_memes_5699.png,0.21856526,922,menu
3992,covid_memes_5699.png,0.014892451,918,crossword_puzzle
3993,covid_memes_5699.png,0.011881572,740,power_drill
3994,covid_memes_5699.png,0.009332675,633,loupe
3995,covid_memes_4332.png,0.10313024,643,mask
3996,covid_memes_4332.png,0.07703893,863,totem_pole
3997,covid_memes_4332.png,0.05655646,736,pool_table
3998,covid_memes_4332.png,0.04295801,796,ski_mask
3999,covid_memes_4332.png,0.027831692,388,giant_panda
4000,covid_memes_1632.png,0.9385221,515,cowboy_hat
4001,covid_memes_1632.png,0.054403108,808,sombrero
4002,covid_memes_1632.png,0.006210171,700,paper_towel
4003,covid_memes_1632.png,0.00032337272,720,pill_bottle
4004,covid_memes_1632.png,0.00031076538,999,toilet_tissue
4005,covid_memes_889.png,0.9968079,916,web_site
4006,covid_memes_889.png,0.00018493057,922,menu
4007,covid_memes_889.png,0.000106451815,999,toilet_tissue
4008,covid_memes_889.png,7.458699e-05,800,slot
4009,covid_memes_889.png,7.18012e-05,409,analog_clock
4010,covid_memes_220.png,0.2531391,678,neck_brace
4011,covid_memes_220.png,0.17388059,422,barbell
4012,covid_memes_220.png,0.12530577,768,rugby_ball
4013,covid_memes_220.png,0.080438115,722,ping-pong_ball
4014,covid_memes_220.png,0.079543605,819,stage
4015,covid_memes_5436.png,0.46733448,834,suit
4016,covid_memes_5436.png,0.32496834,457,bow_tie
4017,covid_memes_5436.png,0.16733138,906,Windsor_tie
4018,covid_memes_5436.png,0.0238831,982,groom
4019,covid_memes_5436.png,0.0013857131,513,cornet
4020,covid_memes_1971.png,0.48798916,978,seashore
4021,covid_memes_1971.png,0.4062483,975,lakeside
4022,covid_memes_1971.png,0.012446802,775,sarong
4023,covid_memes_1971.png,0.010715084,977,sandbar
4024,covid_memes_1971.png,0.008752827,972,cliff
4025,covid_memes_1289.png,0.2598777,916,web_site
4026,covid_memes_1289.png,0.18558963,917,comic_book
4027,covid_memes_1289.png,0.045351904,921,book_jacket
4028,covid_memes_1289.png,0.03891992,589,hand_blower
4029,covid_memes_1289.png,0.034461033,655,miniskirt
4030,covid_memes_4526.png,0.74927306,916,web_site
4031,covid_memes_4526.png,0.21870649,457,bow_tie
4032,covid_memes_4526.png,0.01971932,906,Windsor_tie
4033,covid_memes_4526.png,0.0061578522,921,book_jacket
4034,covid_memes_4526.png,0.0011928249,917,comic_book
4035,covid_memes_2490.png,0.8449489,906,Windsor_tie
4036,covid_memes_2490.png,0.06446292,457,bow_tie
4037,covid_memes_2490.png,0.061141096,834,suit
4038,covid_memes_2490.png,0.013495074,400,academic_gown
4039,covid_memes_2490.png,0.009398251,982,groom
4040,covid_memes_3719.png,0.21939662,906,Windsor_tie
4041,covid_memes_3719.png,0.20016585,834,suit
4042,covid_memes_3719.png,0.11844479,438,beaker
4043,covid_memes_3719.png,0.10026013,617,lab_coat
4044,covid_memes_3719.png,0.04655152,183,Kerry_blue_terrier
4045,covid_memes_1342.png,0.8142697,384,indri
4046,covid_memes_1342.png,0.05505976,383,Madagascar_cat
4047,covid_memes_1342.png,0.054001454,285,Egyptian_cat
4048,covid_memes_1342.png,0.033313908,284,Siamese_cat
4049,covid_memes_1342.png,0.017177036,904,window_screen
4050,covid_memes_1327.png,0.5907116,999,toilet_tissue
4051,covid_memes_1327.png,0.39421993,700,paper_towel
4052,covid_memes_1327.png,0.011141228,786,sewing_machine
4053,covid_memes_1327.png,0.0018561152,739,potter's_wheel
4054,covid_memes_1327.png,0.0005277542,778,scale
4055,covid_memes_1116.png,0.26286617,876,tub
4056,covid_memes_1116.png,0.1178648,921,book_jacket
4057,covid_memes_1116.png,0.11312867,435,bathtub
4058,covid_memes_1116.png,0.035556275,684,ocarina
4059,covid_memes_1116.png,0.028964791,916,web_site
4060,covid_memes_2765.png,0.9997589,796,ski_mask
4061,covid_memes_2765.png,0.00023042844,643,mask
4062,covid_memes_2765.png,3.661764e-06,399,abaya
4063,covid_memes_2765.png,2.3523892e-06,570,gasmask
4064,covid_memes_2765.png,4.309889e-07,477,carpenter's_kit
4065,covid_memes_659.png,0.10060513,916,web_site
4066,covid_memes_659.png,0.07340321,585,hair_spray
4067,covid_memes_659.png,0.06677134,605,iPod
4068,covid_memes_659.png,0.046962395,711,perfume
4069,covid_memes_659.png,0.040709674,445,bikini
4070,covid_memes_2733.png,0.888283,916,web_site
4071,covid_memes_2733.png,0.0303115,917,comic_book
4072,covid_memes_2733.png,0.01072198,611,jigsaw_puzzle
4073,covid_memes_2733.png,0.0059716487,549,envelope
4074,covid_memes_2733.png,0.004374023,600,hook
4075,covid_memes_1100.png,0.9191762,916,web_site
4076,covid_memes_1100.png,0.014512942,823,stethoscope
4077,covid_memes_1100.png,0.00962679,487,cellular_telephone
4078,covid_memes_1100.png,0.0091156745,590,hand-held_computer
4079,covid_memes_1100.png,0.004465861,620,laptop
4080,covid_memes_4723.png,0.9992624,700,paper_towel
4081,covid_memes_4723.png,0.00073741336,999,toilet_tissue
4082,covid_memes_4723.png,6.3871376e-08,898,water_bottle
4083,covid_memes_4723.png,1.0647036e-08,473,can_opener
4084,covid_memes_4723.png,7.1406006e-09,477,carpenter's_kit
4085,covid_memes_2445.png,0.62024283,834,suit
4086,covid_memes_2445.png,0.29189125,906,Windsor_tie
4087,covid_memes_2445.png,0.042688854,652,military_uniform
4088,covid_memes_2445.png,0.034264613,400,academic_gown
4089,covid_memes_2445.png,0.007467919,667,mortarboard
4090,covid_memes_4624.png,0.60657996,922,menu
4091,covid_memes_4624.png,0.09916491,543,dumbbell
4092,covid_memes_4624.png,0.02055507,422,barbell
4093,covid_memes_4624.png,0.010731388,610,jersey
4094,covid_memes_4624.png,0.0074056815,917,comic_book
4095,covid_memes_1875.png,0.25894445,919,street_sign
4096,covid_memes_1875.png,0.2002261,917,comic_book
4097,covid_memes_1875.png,0.04112869,411,apron
4098,covid_memes_1875.png,0.026600402,721,pillow
4099,covid_memes_1875.png,0.0211563,443,bib
4100,covid_memes_3780.png,0.61690986,916,web_site
4101,covid_memes_3780.png,0.05180609,654,minibus
4102,covid_memes_3780.png,0.04102997,917,comic_book
4103,covid_memes_3780.png,0.013943619,624,library
4104,covid_memes_3780.png,0.013349292,454,bookshop
4105,covid_memes_2599.png,0.9505652,836,sunglass
4106,covid_memes_2599.png,0.04943472,837,sunglasses
4107,covid_memes_2599.png,3.659355e-09,903,wig
4108,covid_memes_2599.png,1.1473785e-09,643,mask
4109,covid_memes_2599.png,1.4644645e-11,552,feather_boa
4110,covid_memes_1345.png,0.93903375,916,web_site
4111,covid_memes_1345.png,0.008098261,917,comic_book
4112,covid_memes_1345.png,0.0048853112,921,book_jacket
4113,covid_memes_1345.png,0.0017345066,350,ibex
4114,covid_memes_1345.png,0.0016251644,639,maillot
4115,covid_memes_5039.png,0.19311549,902,whistle
4116,covid_memes_5039.png,0.15095387,63,Indian_cobra
4117,covid_memes_5039.png,0.042715743,121,king_crab
4118,covid_memes_5039.png,0.036877777,400,academic_gown
4119,covid_memes_5039.png,0.028947094,875,trombone
4120,covid_memes_5694.png,0.49187458,617,lab_coat
4121,covid_memes_5694.png,0.2671393,906,Windsor_tie
4122,covid_memes_5694.png,0.057023387,451,bolo_tie
4123,covid_memes_5694.png,0.03032596,513,cornet
4124,covid_memes_5694.png,0.013434726,432,bassoon
4125,covid_memes_4473.png,0.51611215,589,hand_blower
4126,covid_memes_4473.png,0.13542385,916,web_site
4127,covid_memes_4473.png,0.10708517,624,library
4128,covid_memes_4473.png,0.08487696,917,comic_book
4129,covid_memes_4473.png,0.03966738,585,hair_spray
4130,covid_memes_5342.png,0.65461856,916,web_site
4131,covid_memes_5342.png,0.17395826,836,sunglass
4132,covid_memes_5342.png,0.09909292,837,sunglasses
4133,covid_memes_5342.png,0.01007872,917,comic_book
4134,covid_memes_5342.png,0.00629966,608,jean
4135,covid_memes_1464.png,0.9935634,916,web_site
4136,covid_memes_1464.png,0.00054828846,917,comic_book
4137,covid_memes_1464.png,0.00054738985,549,envelope
4138,covid_memes_1464.png,0.00032528976,852,tennis_ball
4139,covid_memes_1464.png,0.00014958727,921,book_jacket
4140,covid_memes_1576.png,0.65256053,624,library
4141,covid_memes_1576.png,0.11092084,917,comic_book
4142,covid_memes_1576.png,0.0970374,454,bookshop
4143,covid_memes_1576.png,0.085611515,921,book_jacket
4144,covid_memes_1576.png,0.008303298,834,suit
4145,covid_memes_3968.png,0.44271982,886,vending_machine
4146,covid_memes_3968.png,0.27455327,454,bookshop
4147,covid_memes_3968.png,0.07493445,860,tobacco_shop
4148,covid_memes_3968.png,0.035440456,624,library
4149,covid_memes_3968.png,0.034037847,921,book_jacket
4150,covid_memes_3742.png,0.9755172,916,web_site
4151,covid_memes_3742.png,0.0012383038,872,tripod
4152,covid_memes_3742.png,0.0009773422,917,comic_book
4153,covid_memes_3742.png,0.0009123634,451,bolo_tie
4154,covid_memes_3742.png,0.0007161776,501,cloak
4155,covid_memes_4327.png,0.3280932,916,web_site
4156,covid_memes_4327.png,0.106841825,617,lab_coat
4157,covid_memes_4327.png,0.047379315,487,cellular_telephone
4158,covid_memes_4327.png,0.03494648,203,West_Highland_white_terrier
4159,covid_memes_4327.png,0.028790649,654,minibus
4160,covid_memes_912.png,0.23671891,921,book_jacket
4161,covid_memes_912.png,0.22875787,917,comic_book
4162,covid_memes_912.png,0.12087664,237,miniature_pinscher
4163,covid_memes_912.png,0.061804313,306,rhinoceros_beetle
4164,covid_memes_912.png,0.046952795,195,Boston_bull
4165,covid_memes_1353.png,0.24702299,733,pole
